airline_name,overall_rating,review_date,seat_type,type_of_traveller,is_recommended,verified,seat_comfort,cabin_staff_service,food_&_beverages,ground_service,inflight_entertainment,value_for_money,rating_category
Aer Lingus,4.0,2023-01-07,Economy Class,Solo Leisure,0,False,4.0,4.0,4.0,3.0,5.0,4.0,Medium
Aer Lingus,1.0,2022-12-27,Economy Class,Family Leisure,0,True,2.0,1.0,2.0,1.0,1.0,1.0,Low
Aer Lingus,1.0,2022-12-24,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,1.0,2022-12-19,Economy Class,Solo Leisure,0,False,1.0,2.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,2.0,2022-12-17,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,2.0,2.0,Low
Aer Lingus,1.0,2022-12-15,Premium Economy,Business,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-12-13,Economy Class,Couple Leisure,0,False,1.0,2.0,2.0,1.0,1.0,1.0,Low
Aer Lingus,3.0,2022-12-12,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,2.0,,Economy Class,Solo Leisure,0,True,1.0,3.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,1.0,2022-11-17,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,3.0,2022-11-13,Economy Class,Family Leisure,0,False,4.0,1.0,1.0,3.0,3.0,3.0,Low
Aer Lingus,1.0,2022-11-07,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,2.0,2022-11-06,Economy Class,Couple Leisure,0,True,3.0,2.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-11-04,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,3.0,2.0,Low
Aer Lingus,1.0,2022-10-29,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-10-18,Economy Class,Family Leisure,0,True,4.0,4.0,2.0,2.0,4.0,3.0,Low
Aer Lingus,2.0,2022-10-13,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-10-13,Economy Class,Solo Leisure,0,False,3.0,1.0,1.0,4.0,1.0,2.0,Low
Aer Lingus,1.0,2022-10-12,Economy Class,Couple Leisure,0,True,2.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-10-08,Economy Class,Couple Leisure,0,False,1.0,3.0,1.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-09-27,Business Class,Business,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-09-27,Economy Class,Solo Leisure,0,True,1.0,3.0,3.0,1.0,2.0,1.0,Low
Aer Lingus,5.0,2022-09-25,Economy Class,Solo Leisure,0,False,3.0,1.0,1.0,2.0,2.0,1.0,Medium
Aer Lingus,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,2.0,2022-09-18,Economy Class,Couple Leisure,0,False,2.0,1.0,1.0,2.0,1.0,2.0,Low
Aer Lingus,1.0,2022-09-15,Economy Class,Solo Leisure,0,True,1.0,3.0,3.0,1.0,3.0,1.0,Low
Aer Lingus,1.0,2022-09-15,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,4.0,2022-09-15,Economy Class,Family Leisure,0,False,1.0,2.0,1.0,3.0,1.0,2.0,Medium
Aer Lingus,1.0,2022-09-15,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,1.0,2022-09-13,Economy Class,Solo Leisure,0,False,1.0,5.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,4.0,2022-09-12,Economy Class,Solo Leisure,0,True,2.0,2.0,1.0,2.0,4.0,2.0,Medium
Aer Lingus,1.0,2022-09-12,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,2.0,2.0,Low
Aer Lingus,1.0,2022-09-11,Business Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,2.0,2022-09-07,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,2.0,2.0,Low
Aer Lingus,6.0,2022-09-06,Business Class,Family Leisure,1,False,4.0,4.0,3.0,3.0,4.0,4.0,Medium
Aer Lingus,1.0,2022-09-06,Economy Class,Solo Leisure,0,True,2.0,2.0,1.0,1.0,2.0,1.0,Low
Aer Lingus,9.0,2022-09-04,Economy Class,Family Leisure,1,True,5.0,4.0,5.0,5.0,5.0,5.0,High
Aer Lingus,1.0,,Economy Class,Couple Leisure,0,True,1.0,3.0,2.0,1.0,3.0,1.0,Low
Aer Lingus,2.0,2022-08-30,Economy Class,Solo Leisure,0,True,3.0,5.0,3.0,4.0,1.0,2.0,Low
Aer Lingus,2.0,2022-08-29,Economy Class,Solo Leisure,0,True,3.0,3.0,3.0,1.0,1.0,2.0,Low
Aer Lingus,1.0,2022-08-28,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,3.0,2.0,5.0,Low
Aer Lingus,2.0,2022-08-24,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,3.0,2.0,Low
Aer Lingus,6.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,3.0,2.0,1.0,2.0,Medium
Aer Lingus,1.0,2022-08-19,Economy Class,Family Leisure,0,True,2.0,3.0,3.0,1.0,3.0,2.0,Low
Aer Lingus,1.0,2022-08-16,Economy Class,Family Leisure,0,False,3.0,4.0,3.0,3.0,3.0,1.0,Low
Aer Lingus,2.0,2022-08-16,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-08-16,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,1.0,1.0,Low
Aer Lingus,1.0,2022-08-14,Economy Class,Family Leisure,0,True,2.0,4.0,1.0,4.0,4.0,1.0,Low
Aer Lingus,1.0,2022-08-14,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,1.0,2022-08-11,Economy Class,Couple Leisure,0,False,3.0,1.0,1.0,1.0,1.0,2.0,Low
Aer Lingus,1.0,2022-08-11,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aer Lingus,1.0,2022-08-09,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aer Lingus,8.0,2022-08-09,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,5.0,2.0,3.0,High
Aero VIP,9.0,,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,5.0,2.0,4.0,High
Aero VIP,9.0,,Economy Class,Solo Leisure,1,True,4.0,5.0,2.0,5.0,2.0,4.0,High
Aero VIP,8.0,2017-07-17,Economy Class,Couple Leisure,1,False,4.0,2.0,2.0,3.0,2.0,3.0,High
Aerocaribbean,8.0,,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,High
Aerocaribbean,1.0,2010-11-25,Unknown,Unknown,0,False,3.0,3.0,2.0,1.0,2.0,2.0,Low
Aerocaribbean,1.0,2008-04-10,Unknown,Unknown,0,False,3.0,3.0,2.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,5.0,2022-01-30,Business Class,Solo Leisure,0,True,5.0,2.0,4.0,2.0,5.0,2.0,Medium
Aeroflot Russian Airlines,1.0,2021-11-10,Economy Class,Business,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Aeroflot Russian Airlines,1.0,2021-09-25,Business Class,Business,1,True,4.0,5.0,4.0,5.0,4.0,4.0,Low
Aeroflot Russian Airlines,2.0,,Economy Class,Business,0,True,2.0,3.0,3.0,2.0,1.0,2.0,Low
Aeroflot Russian Airlines,5.0,2021-09-12,Business Class,Solo Leisure,1,True,3.0,3.0,3.0,3.0,2.0,3.0,Medium
Aeroflot Russian Airlines,7.0,,Premium Economy,Business,1,True,1.0,4.0,4.0,3.0,4.0,4.0,High
Aeroflot Russian Airlines,2.0,2021-08-28,Economy Class,Family Leisure,0,True,3.0,1.0,4.0,1.0,3.0,2.0,Low
Aeroflot Russian Airlines,8.0,2021-08-16,Premium Economy,Solo Leisure,1,False,4.0,5.0,4.0,3.0,4.0,4.0,High
Aeroflot Russian Airlines,4.0,2021-07-04,Economy Class,Business,0,True,3.0,4.0,4.0,1.0,2.0,2.0,Medium
Aeroflot Russian Airlines,1.0,2021-06-27,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2021-03-15,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2021-01-12,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2020-12-16,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2020-12-12,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Business Class,Solo Leisure,1,True,5.0,5.0,4.0,4.0,5.0,5.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,9.0,2020-08-27,Premium Economy,Solo Leisure,1,True,2.0,5.0,5.0,5.0,5.0,5.0,High
Aeroflot Russian Airlines,1.0,,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2020-08-19,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2020-08-10,Economy Class,Family Leisure,1,True,3.0,3.0,2.0,1.0,2.0,5.0,Low
Aeroflot Russian Airlines,1.0,2020-08-06,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,0,True,3.0,1.0,3.0,1.0,3.0,3.0,Low
Aeroflot Russian Airlines,1.0,,Business Class,Business,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,8.0,2020-04-04,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,4.0,5.0,High
Aeroflot Russian Airlines,2.0,2020-03-24,Business Class,Solo Leisure,0,True,3.0,4.0,1.0,1.0,3.0,1.0,Low
Aeroflot Russian Airlines,2.0,2020-03-20,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,2.0,2020-03-19,Business Class,Solo Leisure,0,True,2.0,4.0,2.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,2.0,2020-03-19,Economy Class,Solo Leisure,0,True,1.0,2.0,1.0,2.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2020-03-08,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Aeroflot Russian Airlines,9.0,2020-03-06,Economy Class,Solo Leisure,1,True,4.0,5.0,4.0,4.0,2.0,5.0,High
Aeroflot Russian Airlines,9.0,2020-03-04,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,4.0,2.0,4.0,High
Aeroflot Russian Airlines,1.0,,Economy Class,Family Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Aeroflot Russian Airlines,1.0,2020-02-11,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,7.0,2020-02-07,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,5.0,1.0,5.0,High
Aeroflot Russian Airlines,1.0,2020-02-06,Economy Class,Solo Leisure,0,True,3.0,2.0,2.0,1.0,2.0,3.0,Low
Aeroflot Russian Airlines,2.0,2020-01-29,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,2.0,2020-01-20,Economy Class,Solo Leisure,0,True,3.0,1.0,2.0,2.0,2.0,4.0,Low
Aeroflot Russian Airlines,1.0,2020-01-08,Economy Class,Solo Leisure,0,True,3.0,2.0,1.0,1.0,3.0,3.0,Low
Aeroflot Russian Airlines,2.0,2020-01-07,Economy Class,Solo Leisure,0,True,3.0,3.0,3.0,1.0,3.0,1.0,Low
Aeroflot Russian Airlines,6.0,2020-01-07,Economy Class,Solo Leisure,1,True,3.0,4.0,2.0,3.0,2.0,4.0,Medium
Aeroflot Russian Airlines,1.0,2020-01-05,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-12-25,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,9.0,2019-12-14,Economy Class,Solo Leisure,1,True,4.0,5.0,4.0,4.0,2.0,3.0,High
Aeroflot Russian Airlines,1.0,2019-12-09,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,4.0,5.0,5.0,Low
Aeroflot Russian Airlines,2.0,2019-11-27,Economy Class,Family Leisure,0,True,3.0,3.0,3.0,3.0,2.0,1.0,Low
Aeroflot Russian Airlines,7.0,2019-10-24,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,2.0,2.0,4.0,High
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,2.0,5.0,Low
Aeroflot Russian Airlines,2.0,,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,1.0,2019-10-19,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,3.0,2019-10-18,Economy Class,Business,0,True,4.0,4.0,2.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,1.0,2019-10-10,Business Class,Business,1,True,5.0,5.0,5.0,4.0,2.0,5.0,Low
Aeroflot Russian Airlines,6.0,2019-10-08,Premium Economy,Business,1,True,3.0,3.0,3.0,3.0,3.0,4.0,Medium
Aeroflot Russian Airlines,2.0,2019-09-28,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,2.0,1.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-09-19,Economy Class,Business,1,True,5.0,5.0,4.0,5.0,5.0,5.0,Low
Aeroflot Russian Airlines,1.0,2019-09-18,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Aeroflot Russian Airlines,6.0,2019-09-17,Economy Class,Couple Leisure,1,False,5.0,3.0,4.0,4.0,2.0,4.0,Medium
Aeroflot Russian Airlines,2.0,2019-09-13,Economy Class,Family Leisure,0,True,3.0,4.0,3.0,1.0,1.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-09-12,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-09-10,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,5.0,5.0,Low
Aeroflot Russian Airlines,3.0,2019-09-10,Economy Class,Family Leisure,0,True,1.0,2.0,2.0,1.0,2.0,3.0,Low
Aeroflot Russian Airlines,1.0,2019-09-09,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,8.0,2019-09-04,Economy Class,Business,1,True,4.0,4.0,3.0,4.0,2.0,5.0,High
Aeroflot Russian Airlines,9.0,2019-09-04,Economy Class,Business,1,True,4.0,3.0,4.0,5.0,2.0,5.0,High
Aeroflot Russian Airlines,8.0,2019-09-04,Economy Class,Business,1,True,4.0,3.0,5.0,4.0,2.0,5.0,High
Aeroflot Russian Airlines,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Business Class,Solo Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Aeroflot Russian Airlines,1.0,2019-08-27,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Aeroflot Russian Airlines,3.0,2019-08-10,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,3.0,2.0,Low
Aeroflot Russian Airlines,1.0,2019-08-07,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,4.0,2019-07-30,Economy Class,Solo Leisure,0,True,3.0,2.0,3.0,1.0,3.0,3.0,Medium
Aeroflot Russian Airlines,9.0,2019-07-28,Economy Class,Solo Leisure,1,True,4.0,4.0,5.0,3.0,2.0,4.0,High
Aeroflot Russian Airlines,9.0,2019-07-24,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,4.0,5.0,High
Aeroflot Russian Airlines,1.0,2019-07-09,Business Class,Family Leisure,0,False,4.0,4.0,2.0,1.0,3.0,1.0,Low
Aeroflot Russian Airlines,3.0,2019-07-08,Economy Class,Solo Leisure,0,True,4.0,3.0,1.0,3.0,2.0,2.0,Low
Aeroflot Russian Airlines,1.0,2019-07-08,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Family Leisure,0,True,2.0,3.0,2.0,1.0,4.0,2.0,Low
Aeroflot Russian Airlines,8.0,2019-06-28,Economy Class,Business,1,True,4.0,5.0,5.0,5.0,2.0,5.0,High
Aeroflot Russian Airlines,1.0,2019-06-27,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-06-25,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-06-06,Economy Class,Couple Leisure,0,True,2.0,2.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,2.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,4.0,1.0,4.0,2.0,Low
Aeroflot Russian Airlines,2.0,,Economy Class,Business,0,True,4.0,4.0,3.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-05-28,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-05-26,Business Class,Business,0,True,3.0,3.0,1.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,9.0,2019-05-26,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,5.0,3.0,5.0,High
Aeroflot Russian Airlines,2.0,2019-05-16,Economy Class,Solo Leisure,0,True,2.0,2.0,3.0,2.0,4.0,2.0,Low
Aeroflot Russian Airlines,1.0,2019-05-14,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-05-11,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aeroflot Russian Airlines,3.0,2019-05-10,Economy Class,Business,0,True,2.0,3.0,2.0,1.0,1.0,3.0,Low
Aeroflot Russian Airlines,1.0,2019-05-06,Economy Class,Family Leisure,1,False,5.0,5.0,3.0,5.0,3.0,5.0,Low
Aeroflot Russian Airlines,1.0,2019-05-05,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,1.0,1.0,Low
Aeroflot Russian Airlines,1.0,2019-05-04,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aeroflot Russian Airlines,2.0,,Economy Class,Solo Leisure,0,True,1.0,2.0,1.0,4.0,2.0,2.0,Low
Aeroflot Russian Airlines,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,2.0,Low
Aeroflot Russian Airlines,3.0,2019-04-29,Economy Class,Couple Leisure,0,True,3.0,3.0,1.0,3.0,1.0,3.0,Low
Aeroflot Russian Airlines,1.0,2019-04-24,Economy Class,Solo Leisure,0,True,3.0,3.0,3.0,3.0,3.0,2.0,Low
AeroItalia,2.0,,Economy Class,Business,0,True,1.0,3.0,1.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,2.0,2023-07-25,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,2.0,2023-06-25,Economy Class,Couple Leisure,1,False,2.0,1.0,1.0,1.0,1.0,2.0,Low
Aerolineas Argentinas,6.0,2023-03-20,Economy Class,Solo Leisure,0,True,3.0,1.0,1.0,3.0,2.0,4.0,Medium
Aerolineas Argentinas,1.0,2023-02-10,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2023-01-28,Business Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2023-01-24,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,2.0,,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,8.0,2022-11-29,Economy Class,Family Leisure,1,True,4.0,5.0,3.0,5.0,2.0,5.0,High
Aerolineas Argentinas,1.0,2022-11-27,Economy Class,Solo Leisure,0,True,3.0,4.0,3.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,7.0,2022-09-04,Economy Class,Business,1,False,3.0,3.0,3.0,4.0,2.0,4.0,High
Aerolineas Argentinas,1.0,2022-03-08,Business Class,Business,0,True,2.0,1.0,1.0,1.0,3.0,1.0,Low
Aerolineas Argentinas,1.0,2022-02-17,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2021-12-10,Economy Class,Solo Leisure,0,True,4.0,4.0,4.0,1.0,2.0,3.0,Low
Aerolineas Argentinas,1.0,,Economy Class,Couple Leisure,0,False,1.0,1.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2020-12-15,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2020-03-30,Business Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,1.0,,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2019-10-17,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,2.0,5.0,Low
Aerolineas Argentinas,1.0,2019-07-16,Economy Class,Couple Leisure,0,False,2.0,1.0,1.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2019-06-13,Economy Class,Family Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,,Economy Class,Solo Leisure,0,True,1.0,5.0,2.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,7.0,2019-05-13,Economy Class,Couple Leisure,1,True,5.0,5.0,3.0,5.0,4.0,2.0,High
Aerolineas Argentinas,8.0,2019-05-06,Economy Class,Solo Leisure,1,True,4.0,5.0,2.0,4.0,2.0,5.0,High
Aerolineas Argentinas,2.0,2019-05-04,Premium Economy,Couple Leisure,0,True,2.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,1.0,2019-03-28,Economy Class,Family Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,6.0,,Economy Class,Family Leisure,1,True,4.0,4.0,2.0,3.0,3.0,3.0,Medium
Aerolineas Argentinas,4.0,2019-01-15,Economy Class,Family Leisure,0,True,1.0,2.0,3.0,1.0,2.0,3.0,Medium
Aerolineas Argentinas,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,1.0,,Economy Class,Couple Leisure,0,True,1.0,3.0,1.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2018-10-27,Economy Class,Couple Leisure,0,True,4.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,1.0,2018-05-11,Economy Class,Business,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,8.0,2018-03-15,Economy Class,Couple Leisure,1,True,3.0,4.0,4.0,4.0,2.0,3.0,High
Aerolineas Argentinas,7.0,2018-03-07,Economy Class,Solo Leisure,1,True,4.0,3.0,2.0,4.0,2.0,3.0,High
Aerolineas Argentinas,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,1.0,2017-12-19,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,1.0,2017-12-15,Economy Class,Family Leisure,0,True,2.0,1.0,2.0,1.0,2.0,1.0,Low
Aerolineas Argentinas,9.0,2017-11-29,Economy Class,Solo Leisure,1,True,5.0,4.0,4.0,5.0,4.0,4.0,High
Aerolineas Argentinas,9.0,2017-11-15,Business Class,Couple Leisure,1,False,3.0,5.0,5.0,5.0,5.0,5.0,High
Aerolineas Argentinas,9.0,,Economy Class,Family Leisure,1,False,4.0,4.0,3.0,4.0,3.0,4.0,High
Aerolineas Argentinas,8.0,2017-09-25,Economy Class,Couple Leisure,1,False,4.0,4.0,2.0,4.0,1.0,4.0,High
Aerolineas Argentinas,8.0,2017-09-25,Economy Class,Couple Leisure,1,False,4.0,4.0,2.0,4.0,1.0,4.0,High
Aerolineas Argentinas,3.0,2017-08-30,Business Class,Business,0,False,1.0,1.0,2.0,3.0,2.0,2.0,Low
Aerolineas Argentinas,1.0,2017-08-18,Economy Class,Business,0,False,2.0,3.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,2.0,2017-04-30,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,2.0,2.0,1.0,Low
Aerolineas Argentinas,7.0,2017-03-14,Business Class,Solo Leisure,1,False,4.0,4.0,1.0,3.0,5.0,5.0,High
Aerolineas Argentinas,9.0,2017-02-26,Business Class,Couple Leisure,1,False,4.0,4.0,4.0,3.0,2.0,5.0,High
Aerolineas Argentinas,1.0,2017-02-24,Economy Class,Couple Leisure,0,False,1.0,3.0,5.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,6.0,2017-02-16,Business Class,Business,1,False,3.0,4.0,3.0,4.0,4.0,4.0,Medium
Aerolineas Argentinas,1.0,2017-01-26,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Aerolineas Argentinas,9.0,,Economy Class,Business,1,False,4.0,4.0,4.0,3.0,2.0,4.0,High
Aerolineas Argentinas,8.0,2017-01-20,Premium Economy,Solo Leisure,1,False,5.0,5.0,2.0,4.0,1.0,3.0,High
